ID	1-1	1-4	1-8	2-4	2-56	2-66	3-26	3-4	3-5	4-2	4-6	4-7	5-5	5-6	5-7	6-2	6-3	6-4	7-1	7-2	7-6	8-3	8-4	8-5
2-56_NODE_11	0.0	0.0	0.0	0.0	0.001067419789354762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2-56_NODE_12	0.0	0.0	0.0	0.0004924480671901764	0.0006298477450304986	0.0	0.0005093936698865598	0.0006741178356506339	0.000692406870424489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004061074138657084	0.0	0.0	0.0	0.0	0.0	0.0
2-56_NODE_3	0.0	0.0	0.0	0.0	0.00039845275080341297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2-56_NODE_4	0.0	0.0	0.0	0.0004406929717133412	0.0006126095706555644	0.0	0.0004959145844982693	0.0006133596999741142	0.0006949129086990523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3-26_NODE_17	0.0	0.0	0.0	0.0	0.0	0.0	0.0006982397179836619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3-4_NODE_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041330252883275964	0.00042948479452786786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3-4_NODE_5	0.0	0.0005554817748570917	0.0	0.0007896489781508143	0.0003462399750420176	0.0008999408173659963	0.0	0.0007283476942336887	0.0006524916091583678	0.0	0.0008441792896164424	0.0	0.0	0.0	0.0	0.0	0.0	0.0006079440785647928	0.0005625857247246735	0.0	0.0	0.0	0.0	0.0
3-4_NODE_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0013514571596650038	0.0005235159007738188	0.0005165220286561524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3-5_NODE_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006040654862601302	0.0005966956858771687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3-5_NODE_8	0.0	0.0	0.0	0.000662562374770026	0.0	0.0	0.0005497380069124924	0.000371312286211789	0.0007789689512435193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3-5_NODE_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005118736295641746	0.0005333100893785137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-2_NODE_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007516958676719865	0.0	0.0	0.0	0.004164139011269108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-2_NODE_27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009359673003227489	0.0	0.0	0.0	0.0	0.004176045691666963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-2_NODE_31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007704454495222057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-2_NODE_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009217926986194724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018264689155392808	0.0	0.0
4-2_NODE_8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002336954811665071	0.0	0.007341373568163556	0.0	0.008026796626503184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-6_NODE_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005392272840997191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-6_NODE_19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007234677294540859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-6_NODE_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009253541040676883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-6_NODE_7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060106389387112324	0.005465163149658836	0.003359101159906341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-7_NODE_15	0.0	0.0	0.0	0.000569395029541564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143091547424834	0.0	0.0	0.0	0.0003869357039005816	0.0	0.0004290405748655912	0.0	0.002347409966967251	0.007657566460567922	0.0	0.011215064541489241	0.0
4-7_NODE_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003908311853164093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-7_NODE_3	0.0	0.0	0.0	0.0	0.0	0.0005647886414390513	0.0	0.0	0.0	0.0	0.0	0.0007460840614481602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-7_NODE_37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001053010395296483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042899670915053084	0.0	0.0
4-7_NODE_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008323705015503835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-7_NODE_41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007272650204414032	0.0	0.019922870252722213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-7_NODE_4_fragment_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000822133342375686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-7_NODE_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006746415095270075	0.0	0.0013990980182931876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007023917800477175
5-5_NODE_6	0.0	0.008636055956081967	0.000637029967929692	0.0	0.0	0.0	0.0	0.0	0.0	0.0029091258317068824	0.0	0.0	0.0007250497610385986	0.0	0.0007170529823653514	0.0	0.0	0.0	0.009407641916182152	0.0005289447574626793	0.004125893744226561	0.011677954785147215	0.0	0.0
5-5_NODE_8_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019672007087419008	0.0	0.002340992190794866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5-6_NODE_21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001029145792249886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5-6_NODE_3	0.0	0.0007146941974561782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001796877589769097	0.0	0.003348361952197232	0.0016860001754572804	0.0	0.0	0.004029914580225058	0.0	0.0	0.0041189300229513845	0.007361777500080823	0.005600802382381476	0.0054903259423582105	0.0
5-7_NODE_28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004525724390210817	0.01081547029948293	0.0006251144347582116	0.0	0.0060383155714009975	0.0	0.0	0.010051984458898322	0.005291091243183278	0.010073111888161956	0.0	0.0
5-7_NODE_64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003650984042209426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6-2_NODE_117	0.0	0.0	0.0	0.0006639004177643183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048583403796165214	0.0	0.00040895282677877454	0.0	0.0	0.0	0.0	0.0	0.0
6-2_NODE_122	0.0	0.0	0.0	0.0004331217558656286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000473776221724509	0.00053931480814573	0.0005265386850427102	0.0	0.0	0.0	0.0	0.0	0.0
6-2_NODE_131	0.0	0.003820465246354043	0.0	0.0009412597294762293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003452874664578109	0.0	0.0008620918763795338	0.0007550095167517813	0.0008689206460311683	0.0034555347765472533	0.0	0.001093611975748976	0.0	0.0	0.0
6-2_NODE_132	0.0	0.005087030551980343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043533806617823684	0.00046212915224741463	0.0004722680158983916	0.007703751459249286	0.0	0.0010687598033491954	0.0	0.0	0.0
6-2_NODE_23	0.0	0.0	0.0	0.00033101558009152043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004537694015658289	0.0003509723391141861	0.0004504370539762936	0.0	0.0	0.0	0.0	0.0	0.0
6-2_NODE_25	0.0	0.0	0.0	0.0006167040224908106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005322414082806759	0.0005321967386276993	0.0006033263582517767	0.0	0.0	0.0	0.0	0.0	0.0
6-2_NODE_28	0.0	0.0	0.0	0.00043667181193463023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044888353249250557	0.0002629074907997131	0.0004260411340785142	0.0	0.0	0.0	0.0	0.0	0.0
6-2_NODE_37	0.0	0.0	0.0	0.001111919849395071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007694738697355819	0.0010834278661250307	0.0008619363044367613	0.0	0.0	0.0	0.0	0.0	0.0
6-2_NODE_41	0.0	0.0	0.0	0.0006515587791748878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007748963608150693	0.0006704980898759594	0.0006321980083808798	0.0	0.0	0.0	0.0	0.0	0.0
6-2_NODE_43	0.0	0.0	0.0	0.00035790648600608765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004036093468561264	0.0004379705641983645	0.00044435819421573264	0.0	0.0	0.0	0.0	0.0	0.0
6-2_NODE_45	0.0	0.0	0.0	0.0005177746839747366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005255367994662086	0.0005365122899867458	0.0005601385931018886	0.0	0.0	0.0	0.0	0.0	0.0
6-2_NODE_58	0.0	0.0	0.0	0.0013460188027875075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005311152701650945	0.0	0.00122543574910694	0.003100069367117486	0.0021024697432387995	0.0	0.0	0.0	0.0007809868859985912	0.0011225190313890463	0.0
6-2_NODE_8	0.0	0.0	0.0	0.0004247378451737172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044123251447636397	0.0	0.0004984804787114827	0.0	0.0017943766001429218	0.008160337274801255	0.003334210352246125	0.0012433604277528598	0.0
6-2_NODE_80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034382659896670115	0.0004574128205696582	0.0005844237563599197	0.0	0.0022092818630474738	0.0004350657100274935	0.0	0.0	0.0
6-2_NODE_83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047224493470277023	0.0	0.0006187127388207482	0.0	0.0	0.0	0.0	0.0	0.0
6-2_NODE_9	0.0	0.0	0.0	0.004558584539808175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003325714095529841	0.0	0.005208410641054928	0.0	0.0	0.0062147266959096115	0.005058275910370669	0.0	0.0
6-3_NODE_16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010348675157863862	0.0	0.0	0.0004260182376570887	0.0	0.0	0.008175662136384876	0.0	0.0	0.0041279340116974214	0.0
6-3_NODE_28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001773063925878282	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6-3_NODE_32	0.0	0.0	0.0	0.0006349609600756477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006365499656202367	0.0009514711726664736	0.0007015312896606617	0.0	0.0	0.0	0.0	0.0	0.0
6-3_NODE_34	0.0	0.004260022211487247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006565504722544357	0.009879455878096466	0.0043390006543609924	0.0	0.0	0.0	0.0	0.0
6-3_NODE_37_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019146153375094726	0.0005246321655173469	0.0028716957254126822	0.0	0.0	0.0	0.0	0.0	0.0
6-3_NODE_44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008817686817611525	0.0006596889198701161	0.0026928160551766838	0.0	0.0	0.0	0.0	0.0	0.0
6-3_NODE_45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004057683820153368	0.0	0.0	0.0	0.00048218228772300975	0.0004734419194443174	0.0	0.0
6-3_NODE_56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004263059153624127	0.00043613852074930737	0.0003127626669571226	0.0	0.0015696266031987036	0.0005095773369068192	0.0	0.0	0.0
6-3_NODE_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004652999909104949	0.00043164387350136385	0.0	0.0	0.0	0.0	0.0005165724285610683	0.0
6-3_NODE_70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010973667001804577	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6-3_NODE_8	0.0	0.0	0.0	0.00015556722451426364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004476691659528465	0.00041333947135635535	0.0004719802765106307	0.0	0.0	0.0	0.0	0.0	0.0
6-3_NODE_82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007478897828878673	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6-3_NODE_97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005904050197680366	0.009514923701999469	0.0	0.0	0.0	0.0	0.0	0.0
6-4_NODE_11	0.0	0.0	0.0	0.0003029853675116101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035983999507649417	0.0003326487048633809	0.00038117799209258507	0.0	0.0	0.0	0.0	0.0	0.0
6-4_NODE_15	0.0	0.0	0.0	0.0019830803871478953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014852538170817553	0.0	0.001920583222852823	0.003166331298748326	0.0021819676987514525	0.0	0.0	0.011695716934474907	0.0045747594238252365	0.0	0.0
6-4_NODE_16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005129012274375233	0.0003306954823497632	0.00036924427695894657	0.0	0.0	0.0	0.0	0.0	0.0
6-4_NODE_17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024141832730850687	0.0	0.00039990718852833673	0.0	0.0	0.0003412483909962516	0.0	0.0	0.0
6-4_NODE_25	0.0	0.0	0.0	0.00021671366758824198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008088438067750947	0.000670649167783588	0.0	0.0	0.0	0.0	0.0	0.0
6-4_NODE_29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006107338816317974	0.001435714853015857	0.0005137442023770422	0.0	0.0	0.014983908840161875	0.0	0.0	0.0
6-4_NODE_30	0.0	0.0	0.0	0.0014031159776995985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022054511388752696	0.0	0.0013074400141621645	0.0	0.0	0.0	0.0	0.0	0.0
6-4_NODE_33	0.0	0.0	0.0	0.00026866009569415095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004608316299833382	0.0	0.00047500114354637185	0.0	0.0	0.0	0.0	0.0	0.0
6-4_NODE_37	0.0	0.0	0.0	0.00034689244527830176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041282179747215153	0.0	0.0	0.0	0.0	0.0	0.0
6-4_NODE_40	0.0	0.0	0.0	0.004671406656197918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005113757896374471	0.0	0.005020217569104868	0.0	0.0	0.0	0.0	0.0	0.0
6-4_NODE_44	0.0	0.0	0.0	0.0008385587925303639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000997417403780898	0.0006135520333980793	0.0008929952491977255	0.0	0.0	0.0	0.0	0.0	0.0
6-4_NODE_5	0.0	0.0	0.0	0.000651994850050519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004799997752902296	0.0	0.0005912351445364061	0.0	0.0	0.0	0.0	0.0	0.0
7-1_NODE_10	0.0	0.0009918973911245963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046662537101771484	0.0	0.0	0.0	0.0	0.0
7-1_NODE_11	0.0	0.0007808578105312769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009676310702628754	0.0	0.0	0.0	0.0	0.0
7-1_NODE_15	0.0	0.0005997231254899482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007195247528144487	0.0	0.0	0.0	0.0	0.0
7-1_NODE_23	0.0	0.00038358750183664636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003969066435842716	0.0	0.0	0.0	0.0	0.0
7-1_NODE_3	0.0	0.00044096567981777307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005341063050546824	0.0	0.0	0.0	0.0	0.0
7-1_NODE_30	0.0	0.00033790379066978016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006452721561703845	0.0	0.0	0.0	0.0	0.0
7-1_NODE_3_fragment_2	0.0	0.00032137152365796506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005565229600928978	0.0	0.0	0.0	0.0	0.0
7-2_NODE_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001219499700466753	0.0002233077409961037	0.0	0.0	0.0
7-2_NODE_17	0.0	0.0	0.0	0.00064364345407808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000433423478628292	0.0002965873798155272	0.0004419265095874092	0.0	0.00041840287428962514	0.0	0.0	0.0	0.0
7-2_NODE_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034523226467353396	0.0	0.0	0.0	0.0
7-2_NODE_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003451753720279393	0.0	0.0	0.0	0.0
7-2_NODE_20_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008511327495825949	0.0004402770516092058	0.0	0.0	0.0
7-2_NODE_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045734343397896277	0.0	0.0	0.0	0.0
7-2_NODE_26	0.0	0.0017851536870008289	0.0	0.0012285839842748336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035318847213245967	0.0	0.001263585205883988	0.0012997554515374874	0.0015505972953258065	0.002060369851117128	0.00044657656652302696	0.003496277938030645	0.010330257234905549	0.001267701762895368	0.0
7-2_NODE_29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040044610196832137	0.0	0.0	0.0	0.0
7-2_NODE_31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003431115812972952	0.00018995240236974187	0.0	0.0	0.0
7-2_NODE_65_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004193239190471987	0.0	0.0	0.0	0.0
7-6_NODE_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008340791866192633	0.00110984710971207	0.0	0.0
7-6_NODE_15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006579540372476655	0.0	0.0	0.0
7-6_NODE_16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007438718611284534	0.0	0.0005392059683799744	0.0
7-6_NODE_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006267690447441242	0.0	0.0	0.0
7-6_NODE_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006271537104927116	0.0026597224136840625	0.004628276995610747	0.003005580491916904
7-6_NODE_32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005949038485540957	0.0	0.0	0.0
7-6_NODE_33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006242777272604805	0.0	0.0	0.0
7-6_NODE_37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006345795482701755	0.0	0.0	0.0
